user_id,branches_of_interest,tags_followed,active_hours,buddies
stu_0835,"[""Mech"", ""AI""]","[""design"", ""ML"", ""clubs"", ""career""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_0066"", ""stu_1490""]"
stu_0836,"[""CSE"", ""Mech""]","[""ML"", ""python"", ""startups"", ""project""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2142"", ""stu_0693""]"
stu_0837,"[""IT"", ""DS""]","[""python"", ""clubs"", ""startups""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2261"", ""stu_0022"", ""stu_3176"", ""stu_1170""]"
stu_0838,"[""ECE""]","[""startups"", ""ML"", ""career"", ""coding"", ""design""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_3651"", ""stu_1853""]"
stu_0839,"[""ECE""]","[""design"", ""clubs"", ""internships"", ""ML"", ""python""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0883"", ""stu_2404""]"
stu_0840,"[""Mech"", ""CSE""]","[""events"", ""internships"", ""startups""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_2327"", ""stu_0238"", ""stu_3379""]"
stu_0841,"[""AI"", ""DS""]","[""design"", ""python"", ""project"", ""startups""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_0750"", ""stu_0563""]"
stu_0842,"[""CSE""]","[""career"", ""events"", ""internships"", ""coding""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_1927"", ""stu_0998"", ""stu_2601""]"
stu_0843,"[""CSE""]","[""coding"", ""clubs"", ""internships"", ""events""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_1477"", ""stu_2030"", ""stu_2666"", ""stu_0560""]"
stu_0844,"[""DS""]","[""ML"", ""events"", ""career"", ""internships""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_2605"", ""stu_2094""]"
stu_0845,"[""CSE""]","[""python"", ""events"", ""ML""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0855"", ""stu_4934"", ""stu_0001"", ""stu_3443""]"
stu_0846,"[""Mech"", ""CSE""]","[""internships"", ""startups"", ""coding""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_1479"", ""stu_2795""]"
stu_0847,"[""ECE""]","[""coding"", ""career"", ""ML""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2623"", ""stu_4861"", ""stu_0413""]"
stu_0848,"[""DS"", ""Mech""]","[""project"", ""ML"", ""career"", ""internships""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3900"", ""stu_3157""]"
stu_0849,"[""AI""]","[""design"", ""project"", ""events"", ""career"", ""internships""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_0362"", ""stu_0201"", ""stu_0385""]"
stu_0850,"[""DS""]","[""events"", ""ML"", ""project"", ""python"", ""internships""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_4980"", ""stu_2953""]"
stu_0851,"[""CSE""]","[""career"", ""coding"", ""clubs"", ""internships""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2366"", ""stu_3334""]"
stu_0852,"[""Mech""]","[""career"", ""project"", ""python"", ""clubs"", ""internships""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_1980"", ""stu_4242""]"
stu_0853,"[""IT""]","[""project"", ""coding"", ""clubs""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_2613"", ""stu_0974""]"
stu_0854,"[""AI"", ""ECE""]","[""internships"", ""clubs"", ""project"", ""python"", ""coding""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1863"", ""stu_2497"", ""stu_3902"", ""stu_1549""]"
stu_0855,"[""ECE""]","[""clubs"", ""startups"", ""events"", ""ML"", ""career""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_1357"", ""stu_4928""]"
stu_0856,"[""ECE"", ""DS""]","[""python"", ""events"", ""design"", ""startups"", ""career""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_2937"", ""stu_4457"", ""stu_2764""]"
stu_0857,"[""IT"", ""AI""]","[""python"", ""project"", ""coding""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4774"", ""stu_3750""]"
stu_0858,"[""AI""]","[""clubs"", ""internships"", ""coding""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_1823"", ""stu_1736"", ""stu_1334""]"
stu_0859,"[""ECE""]","[""design"", ""python"", ""career"", ""coding"", ""startups""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_2762"", ""stu_0421"", ""stu_1857""]"
stu_0860,"[""DS""]","[""project"", ""coding"", ""startups""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3690"", ""stu_1611""]"
stu_0861,"[""ECE"", ""CSE""]","[""ML"", ""project"", ""internships""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_1034"", ""stu_1238""]"
stu_0862,"[""ECE"", ""DS""]","[""ML"", ""project"", ""career"", ""internships"", ""clubs""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_0644"", ""stu_4314"", ""stu_0368""]"
stu_0863,"[""DS"", ""ECE""]","[""clubs"", ""design"", ""coding""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_2013"", ""stu_3818"", ""stu_2655""]"
stu_0864,"[""IT"", ""Mech""]","[""startups"", ""project"", ""career"", ""events"", ""internships""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_2974"", ""stu_2961"", ""stu_4005"", ""stu_0779""]"
stu_0865,"[""ECE""]","[""project"", ""python"", ""coding"", ""ML"", ""career""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_4065"", ""stu_3433""]"
stu_0866,"[""IT"", ""ECE""]","[""internships"", ""coding"", ""career""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_4881"", ""stu_1632"", ""stu_3671"", ""stu_4642""]"
stu_0867,"[""Mech"", ""AI""]","[""python"", ""internships"", ""startups"", ""career""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2801"", ""stu_1025""]"
stu_0868,"[""Mech""]","[""ML"", ""coding"", ""design"", ""career""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4381"", ""stu_0279"", ""stu_3563""]"
stu_0869,"[""Mech"", ""CSE""]","[""career"", ""internships"", ""ML""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_1506"", ""stu_2067"", ""stu_1884"", ""stu_1028""]"
stu_0870,"[""CSE"", ""Mech""]","[""python"", ""startups"", ""career""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_0828"", ""stu_2821""]"
stu_0871,"[""CSE"", ""ECE""]","[""design"", ""ML"", ""startups"", ""clubs""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_2613"", ""stu_1760"", ""stu_3771""]"
stu_0872,"[""IT""]","[""coding"", ""events"", ""ML""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_0761"", ""stu_4359"", ""stu_2893"", ""stu_2655""]"
stu_0873,"[""Mech""]","[""startups"", ""python"", ""career""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_4707"", ""stu_1575"", ""stu_1641""]"
stu_0874,"[""CSE"", ""AI""]","[""python"", ""career"", ""coding"", ""ML"", ""events""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_3782"", ""stu_4763""]"
stu_0875,"[""IT""]","[""coding"", ""internships"", ""project"", ""career"", ""python""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4815"", ""stu_0970"", ""stu_3269""]"
stu_0876,"[""Mech""]","[""internships"", ""ML"", ""python"", ""design""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_4757"", ""stu_3258""]"
stu_0877,"[""AI""]","[""career"", ""clubs"", ""internships"", ""ML""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_3032"", ""stu_4860""]"
stu_0878,"[""IT""]","[""clubs"", ""python"", ""project""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0104"", ""stu_4675"", ""stu_1425""]"
stu_0879,"[""AI"", ""CSE""]","[""career"", ""events"", ""ML"", ""coding""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_3732"", ""stu_1515"", ""stu_4918""]"
stu_0880,"[""AI"", ""IT""]","[""career"", ""startups"", ""python"", ""coding"", ""project""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_4358"", ""stu_1089""]"
stu_0881,"[""Mech"", ""CSE""]","[""career"", ""project"", ""design"", ""coding"", ""clubs""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_3365"", ""stu_2817""]"
stu_0882,"[""ECE""]","[""internships"", ""design"", ""events"", ""startups""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4044"", ""stu_0409"", ""stu_2563""]"
stu_0883,"[""AI""]","[""ML"", ""startups"", ""coding"", ""project"", ""career""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_3144"", ""stu_1786""]"
stu_0884,"[""ECE""]","[""project"", ""career"", ""internships""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_1465"", ""stu_0585"", ""stu_3295""]"
stu_0885,"[""AI""]","[""startups"", ""design"", ""project""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2084"", ""stu_1737"", ""stu_3628"", ""stu_0552""]"
stu_0886,"[""ECE"", ""Mech""]","[""coding"", ""project"", ""events""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_4672"", ""stu_0828"", ""stu_4139""]"
stu_0887,"[""DS""]","[""python"", ""events"", ""ML"", ""career""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1700"", ""stu_3097"", ""stu_1016"", ""stu_0796""]"
stu_0888,"[""CSE""]","[""design"", ""events"", ""ML""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_0595"", ""stu_1499"", ""stu_3341"", ""stu_3797""]"
stu_0889,"[""ECE"", ""Mech""]","[""startups"", ""internships"", ""design"", ""events""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_2032"", ""stu_4297"", ""stu_3957""]"
stu_0890,"[""ECE""]","[""startups"", ""clubs"", ""ML"", ""internships""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_2049"", ""stu_2465"", ""stu_1566""]"
stu_0891,"[""AI""]","[""career"", ""ML"", ""startups"", ""clubs""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2345"", ""stu_0498"", ""stu_3798"", ""stu_0761""]"
stu_0892,"[""DS"", ""ECE""]","[""career"", ""project"", ""coding"", ""internships""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0632"", ""stu_2108""]"
stu_0893,"[""ECE"", ""DS""]","[""clubs"", ""career"", ""events"", ""coding"", ""design""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_4001"", ""stu_1359"", ""stu_4417""]"
stu_0894,"[""DS""]","[""career"", ""internships"", ""python"", ""events""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0392"", ""stu_1839"", ""stu_1679"", ""stu_3129""]"
stu_0895,"[""DS""]","[""project"", ""events"", ""clubs"", ""python""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_1868"", ""stu_2814""]"
stu_0896,"[""DS""]","[""career"", ""clubs"", ""ML"", ""project""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3361"", ""stu_0223""]"
stu_0897,"[""DS"", ""CSE""]","[""project"", ""startups"", ""ML"", ""events""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0302"", ""stu_3794""]"
stu_0898,"[""Mech""]","[""python"", ""internships"", ""events""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_1630"", ""stu_4100"", ""stu_1593"", ""stu_0295""]"
stu_0899,"[""ECE"", ""DS""]","[""events"", ""clubs"", ""python"", ""coding""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_4695"", ""stu_4910""]"
stu_0900,"[""ECE""]","[""career"", ""startups"", ""coding"", ""ML""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_2110"", ""stu_4035""]"
stu_0901,"[""IT"", ""AI""]","[""events"", ""python"", ""startups""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3257"", ""stu_4642"", ""stu_4910"", ""stu_1895""]"
stu_0902,"[""Mech""]","[""career"", ""clubs"", ""design""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4082"", ""stu_2793"", ""stu_4568""]"
stu_0903,"[""DS""]","[""events"", ""internships"", ""career"", ""design"", ""coding""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_4967"", ""stu_1626"", ""stu_3399"", ""stu_4407""]"
stu_0904,"[""Mech""]","[""python"", ""clubs"", ""internships"", ""startups""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3318"", ""stu_1247""]"
stu_0905,"[""Mech""]","[""events"", ""python"", ""internships""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_2350"", ""stu_2473"", ""stu_1166"", ""stu_1512""]"
stu_0906,"[""AI""]","[""events"", ""project"", ""career"", ""internships"", ""ML""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_3003"", ""stu_4430"", ""stu_4168"", ""stu_3654""]"
stu_0907,"[""CSE""]","[""events"", ""clubs"", ""coding"", ""startups""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0978"", ""stu_3383"", ""stu_4163""]"
stu_0908,"[""Mech""]","[""ML"", ""clubs"", ""python"", ""internships""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_0108"", ""stu_0291"", ""stu_2145""]"
stu_0909,"[""ECE""]","[""project"", ""career"", ""coding"", ""events""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_0100"", ""stu_0118"", ""stu_2508"", ""stu_2031""]"
stu_0910,"[""CSE""]","[""coding"", ""startups"", ""ML"", ""design"", ""python""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_4336"", ""stu_3883"", ""stu_1070"", ""stu_1839""]"
stu_0911,"[""Mech"", ""IT""]","[""project"", ""ML"", ""python"", ""startups"", ""events""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_2420"", ""stu_1520"", ""stu_1316"", ""stu_1475""]"
stu_0912,"[""CSE""]","[""startups"", ""events"", ""career"", ""project"", ""design""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_2768"", ""stu_2971""]"
stu_0913,"[""CSE""]","[""design"", ""startups"", ""python"", ""ML"", ""events""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_1927"", ""stu_4873""]"
stu_0914,"[""IT""]","[""project"", ""design"", ""events"", ""internships"", ""startups""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_4126"", ""stu_4692""]"
stu_0915,"[""AI""]","[""design"", ""coding"", ""project"", ""python""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_0067"", ""stu_2589"", ""stu_4598"", ""stu_2765""]"
stu_0916,"[""IT""]","[""startups"", ""ML"", ""events"", ""project"", ""career""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_2239"", ""stu_2873"", ""stu_2747""]"
stu_0917,"[""IT""]","[""clubs"", ""design"", ""project"", ""python"", ""startups""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_2052"", ""stu_0828""]"
stu_0918,"[""ECE""]","[""design"", ""career"", ""project"", ""events"", ""internships""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_2812"", ""stu_2853"", ""stu_3387"", ""stu_4521""]"
stu_0919,"[""DS""]","[""design"", ""events"", ""startups"", ""ML""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4549"", ""stu_4419"", ""stu_0940""]"
stu_0920,"[""CSE""]","[""ML"", ""python"", ""project"", ""internships"", ""clubs""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0593"", ""stu_0058"", ""stu_3323"", ""stu_1963""]"
stu_0921,"[""Mech"", ""DS""]","[""clubs"", ""startups"", ""design"", ""events""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3583"", ""stu_2877"", ""stu_2017"", ""stu_3909""]"
stu_0922,"[""ECE""]","[""project"", ""startups"", ""coding"", ""career"", ""design""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3364"", ""stu_0465"", ""stu_1174"", ""stu_1897""]"
stu_0923,"[""Mech"", ""DS""]","[""project"", ""ML"", ""python"", ""coding"", ""design""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_4114"", ""stu_0058""]"
stu_0924,"[""AI"", ""Mech""]","[""ML"", ""coding"", ""startups"", ""python""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_4139"", ""stu_4191"", ""stu_4370""]"
stu_0925,"[""DS""]","[""design"", ""ML"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_2573"", ""stu_4558"", ""stu_2446""]"
stu_0926,"[""AI"", ""DS""]","[""ML"", ""events"", ""internships"", ""career"", ""python""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_1845"", ""stu_1324"", ""stu_1474""]"
stu_0927,"[""CSE""]","[""python"", ""coding"", ""career"", ""clubs"", ""startups""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_4982"", ""stu_3071"", ""stu_2267"", ""stu_3004""]"
stu_0928,"[""AI""]","[""clubs"", ""coding"", ""career"", ""events""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_1139"", ""stu_2841""]"
stu_0929,"[""Mech"", ""IT""]","[""design"", ""coding"", ""clubs"", ""ML"", ""events""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_1040"", ""stu_2673"", ""stu_1240"", ""stu_4497""]"
stu_0930,"[""DS"", ""ECE""]","[""startups"", ""python"", ""internships"", ""design"", ""coding""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_1142"", ""stu_3747""]"
stu_0931,"[""IT""]","[""ML"", ""internships"", ""coding""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4489"", ""stu_2812"", ""stu_4062""]"
stu_0932,"[""DS""]","[""design"", ""career"", ""clubs""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_3021"", ""stu_4874"", ""stu_0287""]"
stu_0933,"[""Mech"", ""CSE""]","[""coding"", ""events"", ""career"", ""internships"", ""startups""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_2850"", ""stu_4231""]"
stu_0934,"[""ECE"", ""Mech""]","[""ML"", ""career"", ""coding""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_2401"", ""stu_4465"", ""stu_2936""]"
stu_0935,"[""IT"", ""AI""]","[""project"", ""coding"", ""events"", ""clubs"", ""design""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_4754"", ""stu_0664""]"
stu_0936,"[""ECE""]","[""clubs"", ""project"", ""coding""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_2698"", ""stu_2344"", ""stu_0614""]"
stu_0937,"[""Mech"", ""AI""]","[""coding"", ""python"", ""startups"", ""internships"", ""career""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4936"", ""stu_4398"", ""stu_2649"", ""stu_3114""]"
stu_0938,"[""CSE"", ""IT""]","[""ML"", ""career"", ""design"", ""project"", ""internships""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_0605"", ""stu_2446""]"
stu_0939,"[""ECE""]","[""design"", ""career"", ""python"", ""internships"", ""clubs""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_1949"", ""stu_0924""]"
stu_0940,"[""IT""]","[""project"", ""internships"", ""clubs"", ""startups""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4320"", ""stu_4066"", ""stu_2488""]"
stu_0941,"[""Mech"", ""CSE""]","[""career"", ""internships"", ""design"", ""events""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4058"", ""stu_0710"", ""stu_0287"", ""stu_3314""]"
stu_0942,"[""DS"", ""ECE""]","[""ML"", ""coding"", ""design"", ""internships"", ""events""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3213"", ""stu_1593"", ""stu_4956"", ""stu_2049""]"
stu_0943,"[""Mech"", ""DS""]","[""python"", ""career"", ""startups""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_0230"", ""stu_0229"", ""stu_0062""]"
stu_0944,"[""Mech""]","[""project"", ""career"", ""python""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_4439"", ""stu_3079"", ""stu_0210"", ""stu_1138""]"
stu_0945,"[""Mech""]","[""coding"", ""project"", ""career""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_3600"", ""stu_1765""]"
stu_0946,"[""DS""]","[""startups"", ""events"", ""clubs""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_3635"", ""stu_0520"", ""stu_1412""]"
stu_0947,"[""CSE""]","[""clubs"", ""coding"", ""ML"", ""events"", ""startups""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_1553"", ""stu_0640"", ""stu_3501""]"
stu_0948,"[""ECE"", ""DS""]","[""events"", ""startups"", ""career"", ""project""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_3643"", ""stu_2492""]"
stu_0949,"[""IT""]","[""design"", ""internships"", ""ML"", ""startups""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_2143"", ""stu_3280"", ""stu_4854""]"
stu_0950,"[""Mech""]","[""internships"", ""events"", ""project"", ""ML""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_4608"", ""stu_2741""]"
stu_0951,"[""AI"", ""ECE""]","[""events"", ""clubs"", ""career"", ""startups""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_4233"", ""stu_1652""]"
stu_0952,"[""IT"", ""AI""]","[""events"", ""python"", ""startups"", ""design""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_2827"", ""stu_1386"", ""stu_1708"", ""stu_1818""]"
stu_0953,"[""AI""]","[""internships"", ""python"", ""career"", ""ML""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_0487"", ""stu_2657"", ""stu_3705""]"
stu_0954,"[""CSE""]","[""ML"", ""events"", ""internships"", ""coding"", ""python""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_4630"", ""stu_0001""]"
stu_0955,"[""ECE"", ""AI""]","[""ML"", ""coding"", ""clubs"", ""internships"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_2146"", ""stu_2927"", ""stu_2273""]"
stu_0956,"[""ECE""]","[""events"", ""python"", ""coding"", ""ML""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_0035"", ""stu_1290"", ""stu_4954""]"
stu_0957,"[""IT"", ""ECE""]","[""startups"", ""events"", ""ML"", ""career"", ""design""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_0568"", ""stu_3892"", ""stu_1209"", ""stu_2786""]"
stu_0958,"[""Mech"", ""ECE""]","[""events"", ""startups"", ""python""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_0816"", ""stu_3194""]"
stu_0959,"[""IT"", ""DS""]","[""project"", ""events"", ""clubs"", ""career"", ""python""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3005"", ""stu_1937"", ""stu_4852""]"
stu_0960,"[""Mech"", ""AI""]","[""coding"", ""project"", ""clubs"", ""events""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1020"", ""stu_2530"", ""stu_3515"", ""stu_4597""]"
stu_0961,"[""DS"", ""ECE""]","[""ML"", ""internships"", ""coding"", ""clubs"", ""events""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4066"", ""stu_2854"", ""stu_4288"", ""stu_1595""]"
stu_0962,"[""ECE""]","[""python"", ""startups"", ""internships"", ""ML""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_1417"", ""stu_4081"", ""stu_1383"", ""stu_2153""]"
stu_0963,"[""Mech""]","[""events"", ""ML"", ""career"", ""startups"", ""clubs""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_1376"", ""stu_0961""]"
stu_0964,"[""CSE""]","[""internships"", ""python"", ""clubs"", ""events""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_1434"", ""stu_3782""]"
stu_0965,"[""CSE"", ""ECE""]","[""python"", ""internships"", ""startups"", ""ML"", ""career""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_1419"", ""stu_1017""]"
stu_0966,"[""ECE"", ""IT""]","[""design"", ""python"", ""coding"", ""startups""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2174"", ""stu_0921"", ""stu_1912"", ""stu_2289""]"
stu_0967,"[""DS""]","[""project"", ""coding"", ""internships"", ""ML""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_2295"", ""stu_1833""]"
stu_0968,"[""DS"", ""Mech""]","[""python"", ""startups"", ""project"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_1348"", ""stu_3066"", ""stu_3832""]"
